"line_code","env_code","DTA","DTS","PH","EH","grain_moisture","yield_bu_ac"
"Z022E0059/LH185","INH1_14",83.499701754647,85.5,235.124707524937,91.6724536809743,18.5255331811319,169.689994627426
"Z022E0059/LH198","INH1_14",82.5141255301739,85,248.372276259577,116.692946376177,19.2716448171376,150.543030992119
"Z022E0073/LH185","INH1_14",86.499701754647,87.5,226.624707524937,111.672453680974,17.2204296151019,147.905972716921
"Z022E0077/LH185","INH1_14",84.499701754647,87,239.624707524936,125.172453680974,16.3755331811319,146.284897877426
"Z022E0095/LH185","INH1_14",81.6790369579781,83.6666666666667,236.154687063514,104.202550523738,18.4238319924552,169.956119357258
"Z022E0097/LH185","INH1_14",83.999701754647,87,227.124707524936,99.1724536809743,17.3755331811318,215.540721427426
"Z022E0105/LH185","INH1_14",83.999701754647,86.5,223.124707524937,93.1724536809743,19.1255331811318,175.609862277426
"Z022E0108/LH185","INH1_14",82.999701754647,85.5,242.124707524937,122.672453680974,17.0755331811319,175.459840377426
"Z022E0110/LH185","INH1_14",83.9616961446536,85,231.034768909203,105.082163152683,20.4306367471618,167.012454337931
"Z022E0114/LH185","INH1_14",86.499701754647,88.5,244.624707524936,115.672453680974,18.2255331811319,177.911214777426
"Z022E0121/LH185","INH1_14",81.999701754647,83.5,232.624707524936,97.6724536809743,17.3255331811319,185.808772677426
"Z022E0123/LH185","INH1_14",84.499701754647,87,211.124707524936,88.1724536809743,22.9255331811319,166.504870177426
"Z022E0130/LH185","INH1_14",79.499701754647,82,240.624707524936,111.672453680974,17.8755331811319,183.583851427426
"Z022E0142/LH185","INH1_14",83.999701754647,86,238.124707524936,116.172453680974,17.8755331811319,178.497099677426
"Z022E0149/LH185","INH1_14",86.999701754647,89,237.624707524936,119.672453680974,18.2255331811319,162.099739577426
"Z022E0160/LH185","INH1_14",87.999701754647,91,251.124707524936,101.172453680974,18.0755331811319,183.870428977426
"Z022E0166/LH185","INH1_14",83.499701754647,86,233.124707524936,103.672453680974,17.2755331811319,168.482507827426
"B14A/H95","MNH1_14",76.9841031950494,80.3120130885805,196.767914280656,98.824424789998,26.6124630058095,113.743127659891
"B14A/OH43","MNH1_14",74.9841031950483,78.812013088582,185.267914280661,83.3244247899983,27.4624630058094,102.406414244896
"B37/C103","MNH1_14",76.9841031950483,82.812013088582,233.767914280661,112.824424789998,29.2624630058094,106.534412979896
"B37/H95","MNH1_14",75.9841031950483,79.812013088582,210.267914280661,97.3244247899983,26.0124630058094,93.7005651298963
"B37/MO17","MNH1_14",75.4841031950483,76.812013088582,185.767914280661,79.3244247899983,27.9124630058094,131.003313189896
"B37/OH43","MNH1_14",72.9841031950483,76.312013088582,199.767914280661,91.3244247899983,27.5124630058094,101.938486509896
"B73/MO17","MNH1_14",76.3135559432105,78.282763449445,220.789391617461,115.516069696694,26.2869752307149,127.244727799416
"B73/PHG35","MNH1_14",76.3135559432105,77.282763449445,197.789391617461,102.516069696694,26.7869752307149,88.3397362994157
"B73/PHM49","MNH1_14",76.3135559432105,77.282763449445,198.789391617461,101.516069696694,29.0869752307149,108.999939999416
"B73/PHN82","MNH1_14",75.6546504468861,78.3412627277191,219.746436943862,113.132779883302,28.7379507809038,105.055371130377
"B73/TX205","MNH1_14",77.3135559432105,80.282763449445,227.789391617461,97.5160696966943,30.0869752307149,105.337525799416
"CG104/LH198","MNH1_14",70.8073100487977,71.9776201477596,179.167335627171,87.5999867718206,21.2944902218461,115.04206447002
"CG108/CGR03","MNH1_14",67.4841031950483,69.812013088582,167.767914280661,75.3244247899983,23.1124630058094,185.418039729896
"CG118/CGR03","MNH1_14",70.9841031950483,71.8120130885821,180.267914280661,74.3244247899983,21.5124630058094,130.218342779896
"CG119/CG102","MNH1_14",69.1741608722085,69.6547618654519,129.185137787058,50.8282044136784,24.0996919076306,53.9784410060255
"CG120/CG102","MNH1_14",67.9841031950489,69.3003932929953,171.528376117954,67.3446835347919,25.9547230576729,124.629403086064
"CG121/CG102","MNH1_14",68.9841031950489,71.3003932929953,166.528376117954,68.3446835347919,23.8047230576729,92.4849901660639
"CG123/CG102","MNH1_14",67.4841031950489,68.4748064900535,168.389088448373,72.7117814427809,22.1085930317412,130.860419002614
"CG44/CG102","MNH1_14",69.7993678390876,72.0924093435317,175.689205849635,87.4627751302528,26.7997443869293,148.690271615646
"CG44/LH162","MNH1_14",67.3135559432105,69.282763449445,152.789391617461,64.5160696966943,32.8869752307149,127.439547799416
"CG60/CG102","MNH1_14",66.7993678390876,69.0924093435317,182.689205849635,69.4627751302528,23.7997443869293,103.248267415646
"CG65/CG102","MNH1_14",68.9841031950489,70.3003932929953,173.028376117954,56.3446835347919,27.0047230576729,141.607735736064
"CGR01/LH198","MNH1_14",70.1258545210014,73.9952324235221,198.580234611234,84.1096390425566,23.8677422098676,125.66101306044
